segment,vehown,income,pTAZID,aTAZID,p_DISTLRG,a_DISTLRG,trip_weight_12,trip_weight_23
2veh_hi,2,hi,3282.0,3422.0,22.0,22.0,0.0,383.1922128
2veh_hi,2,hi,3284.0,3002.0,22.0,21.0,123.3828256,0.0
2veh_hi,2,hi,3284.0,3177.0,22.0,22.0,246.7656512,0.0
2veh_hi,2,hi,3284.0,3426.0,22.0,22.0,246.7656512,0.0
2veh_hi,2,hi,3284.0,3498.0,22.0,22.0,246.7656512,0.0
2veh_hi,2,hi,3287.0,2555.0,22.0,20.0,0.0,414.6435056
2veh_hi,2,hi,3287.0,2823.0,22.0,21.0,0.0,392.9860896
2veh_hi,2,hi,3287.0,3072.0,22.0,22.0,0.0,392.9860896
2veh_hi,2,hi,3287.0,3284.0,22.0,22.0,0.0,392.9860896
2veh_hi,2,hi,3290.0,3270.0,22.0,22.0,0.0,422.0357976
2veh_hi,2,hi,3290.0,3290.0,22.0,22.0,0.0,562.7143968
2veh_hi,2,hi,3291.0,2972.0,22.0,21.0,68.48591285,0.0
2veh_hi,2,hi,3291.0,3087.0,22.0,22.0,68.48591285,0.0
2veh_hi,2,hi,3291.0,3291.0,22.0,22.0,0.0,97.52944
2veh_hi,2,hi,3291.0,3293.0,22.0,22.0,136.9718257,0.0
2veh_hi,2,hi,3291.0,3431.0,22.0,22.0,0.0,0.0
2veh_hi,2,hi,3295.0,3194.0,22.0,22.0,0.0,20.19086467
2veh_hi,2,hi,3296.0,2903.0,22.0,21.0,376.3871874,0.0
2veh_hi,2,hi,3296.0,2983.0,22.0,21.0,188.1935937,0.0
2veh_hi,2,hi,3297.0,2990.0,22.0,21.0,356.8871266,0.0
2veh_hi,2,hi,3297.0,3178.0,22.0,22.0,0.0,0.0
2veh_hi,2,hi,3297.0,3261.0,22.0,22.0,0.0,97.52944
2veh_hi,2,hi,3297.0,3277.0,22.0,22.0,0.0,0.0
2veh_hi,2,hi,3297.0,3291.0,22.0,22.0,0.0,195.05888
2veh_hi,2,hi,3297.0,3422.0,22.0,22.0,0.0,0.0
2veh_hi,2,hi,3297.0,3431.0,22.0,22.0,0.0,292.58831999999995
2veh_hi,2,hi,3298.0,2983.0,22.0,21.0,0.0,89.91456999
2veh_hi,2,hi,3298.0,3025.0,22.0,21.0,0.0,0.0
2veh_hi,2,hi,3298.0,3038.0,22.0,21.0,389.4696612,0.0
2veh_hi,2,hi,3298.0,3152.0,22.0,22.0,0.0,1026.7851408000001
2veh_hi,2,hi,3298.0,3205.0,22.0,22.0,0.0,272.3332
2veh_hi,2,hi,3298.0,3214.0,22.0,22.0,0.0,136.1666
2veh_hi,2,hi,3298.0,3278.0,22.0,22.0,0.0,342.2617136
2veh_hi,2,hi,3298.0,3421.0,22.0,22.0,0.0,225.17218
2veh_hi,2,hi,3299.0,3298.0,22.0,22.0,0.0,0.0
2veh_hi,2,hi,3301.0,1580.0,22.0,12.0,75.47505249,0.0
2veh_hi,2,hi,3301.0,1776.0,22.0,16.0,75.47505249,0.0
2veh_hi,2,hi,3301.0,3033.0,22.0,21.0,0.0,402.0853596
2veh_hi,2,hi,3301.0,3205.0,22.0,22.0,0.0,21.39455167
2veh_hi,2,hi,3301.0,3250.0,22.0,22.0,0.0,21.39455167
2veh_hi,2,hi,3301.0,3429.0,22.0,22.0,554.2398468,0.0
2veh_hi,2,hi,3303.0,2831.0,22.0,21.0,0.0,280.732068
2veh_hi,2,hi,3303.0,2931.0,22.0,21.0,110.72279576,0.0
2veh_hi,2,hi,3303.0,2974.0,22.0,21.0,435.6870464,0.0
2veh_hi,2,hi,3303.0,3198.0,22.0,22.0,0.0,280.732068
2veh_hi,2,hi,3303.0,3423.0,22.0,22.0,0.0,280.732068
2veh_hi,2,hi,3306.0,2823.0,22.0,21.0,123.7380406,0.0
2veh_hi,2,hi,3306.0,3183.0,22.0,22.0,123.7380406,0.0
2veh_hi,2,hi,3306.0,3306.0,22.0,22.0,494.9521624,0.0
2veh_hi,2,hi,3307.0,2918.0,22.0,21.0,72.98580198,0.0
2veh_hi,2,hi,3307.0,3270.0,22.0,22.0,291.94320792,0.0
2veh_hi,2,hi,3308.0,2966.0,22.0,21.0,339.182328,0.0
2veh_hi,2,hi,3308.0,3206.0,22.0,22.0,339.182328,0.0
2veh_hi,2,hi,3308.0,3277.0,22.0,22.0,339.182328,0.0
2veh_hi,2,hi,3311.0,3032.0,22.0,21.0,0.0,909.11846
2veh_hi,2,hi,3311.0,3033.0,22.0,21.0,0.0,2081.40279
2veh_hi,2,hi,3312.0,3183.0,22.0,22.0,0.0,577.1931872
2veh_hi,2,hi,3317.0,2983.0,22.0,21.0,188.59031612,0.0
2veh_hi,2,hi,3320.0,1826.0,22.0,17.0,139.5651385,0.0
2veh_hi,2,hi,3320.0,2552.0,22.0,20.0,0.0,537.404056
2veh_hi,2,hi,3320.0,2962.0,22.0,21.0,82.10115296,0.0
2veh_hi,2,hi,3320.0,3004.0,22.0,21.0,0.0,1074.808112
2veh_hi,2,hi,3320.0,3073.0,22.0,22.0,139.5651385,0.0
2veh_hi,2,hi,3320.0,3181.0,22.0,22.0,0.0,1612.212168
2veh_hi,2,hi,3320.0,3319.0,22.0,22.0,139.5651385,0.0
2veh_hi,2,hi,3320.0,3420.0,22.0,22.0,164.20230592,0.0
2veh_hi,2,hi,3408.0,2817.0,22.0,21.0,268.2847444,0.0
2veh_hi,2,hi,3410.0,999.0,22.0,14.0,0.0,0.0
2veh_hi,2,hi,3410.0,2863.0,22.0,21.0,0.0,0.0
2veh_hi,2,hi,3410.0,2869.0,22.0,21.0,0.0,537.13257
2veh_hi,2,hi,3410.0,2909.0,22.0,21.0,0.0,0.0
2veh_hi,2,hi,3410.0,3045.0,22.0,22.0,103.89625838,0.0
2veh_hi,2,hi,3410.0,3082.0,22.0,22.0,0.0,537.13257
2veh_hi,2,hi,3410.0,3163.0,22.0,22.0,103.89625838,0.0
2veh_hi,2,hi,3410.0,3406.0,22.0,22.0,0.0,0.0
2veh_hi,2,hi,3411.0,3431.0,22.0,22.0,143.46162746,0.0
2veh_hi,2,hi,3421.0,2972.0,22.0,21.0,109.00566056,0.0
2veh_hi,2,hi,3421.0,3426.0,22.0,22.0,184.2795676,0.0
2veh_hi,2,hi,3424.0,2158.0,22.0,17.0,121.4726555,0.0
2veh_hi,2,hi,3424.0,2998.0,22.0,21.0,199.00535198,0.0
2veh_hi,2,hi,3424.0,3037.0,22.0,21.0,0.0,1804.541264
2veh_hi,2,hi,3426.0,2824.0,22.0,21.0,184.2795676,0.0
2veh_hi,2,hi,3426.0,3424.0,22.0,22.0,204.7892868,0.0
2veh_hi,2,hi,3430.0,942.0,22.0,11.0,0.0,129.27174
2veh_hi,2,hi,3430.0,1094.0,22.0,14.0,0.0,0.0
2veh_hi,2,hi,3430.0,1849.0,22.0,17.0,247.4760812,0.0
2veh_hi,2,hi,3430.0,2860.0,22.0,21.0,123.7380406,0.0
2veh_hi,2,hi,3432.0,2931.0,22.0,21.0,0.0,515.2862624
2veh_hi,2,hi,3432.0,2966.0,22.0,21.0,0.0,1469.1127408
2veh_hi,2,hi,3432.0,3277.0,22.0,22.0,0.0,515.2862624
2veh_hi,2,hi,3432.0,3297.0,22.0,22.0,0.0,1179.7343376
2veh_hi,2,hi,3432.0,3498.0,22.0,22.0,0.0,1469.1127408
2veh_hi,2,hi,3434.0,3245.0,22.0,22.0,0.0,330.1410208
2veh_hi,2,hi,3434.0,3246.0,22.0,22.0,0.0,165.0705104
2veh_hi,2,hi,3437.0,999.0,22.0,14.0,54.50283028,0.0
2veh_hi,2,hi,3437.0,2836.0,22.0,21.0,305.8566306,0.0
2veh_hi,2,hi,3437.0,2966.0,22.0,21.0,184.2795676,0.0
2veh_hi,2,hi,3437.0,2983.0,22.0,21.0,152.9283153,0.0
2veh_hi,2,hi,3437.0,3429.0,22.0,22.0,184.2795676,0.0
2veh_hi,2,hi,3438.0,1019.0,22.0,12.0,0.0,40.72284333
2veh_hi,2,hi,3438.0,1082.0,22.0,13.0,0.0,81.44568666
2veh_hi,2,hi,3438.0,2856.0,22.0,21.0,143.46162746,0.0
2veh_hi,2,hi,3438.0,3110.0,22.0,22.0,0.0,530.9918549
2veh_hi,2,hi,3438.0,3184.0,22.0,22.0,0.0,530.9918549
2veh_hi,2,hi,3438.0,3188.0,22.0,22.0,75.47505249,0.0
2veh_hi,2,hi,3438.0,3293.0,22.0,22.0,0.0,0.0
2veh_hi,2,hi,3438.0,3420.0,22.0,22.0,0.0,244.33705998000002
2veh_hi,2,hi,3438.0,3441.0,22.0,22.0,0.0,81.44568666
2veh_hi,2,hi,3438.0,3447.0,22.0,22.0,286.92325492,0.0
2veh_hi,2,hi,3442.0,2823.0,22.0,21.0,0.0,154.32414
2veh_hi,2,hi,3442.0,3012.0,22.0,21.0,76.46415765,0.0
2veh_hi,2,hi,3442.0,3292.0,22.0,22.0,76.46415765,0.0
2veh_hi,2,hi,3443.0,1725.0,22.0,16.0,121.4726555,0.0
2veh_hi,2,hi,3443.0,2039.0,22.0,15.0,121.4726555,0.0
2veh_hi,2,hi,3443.0,2745.0,22.0,20.0,242.945311,0.0
2veh_hi,2,hi,3443.0,2836.0,22.0,21.0,121.4726555,0.0
2veh_hi,2,hi,3445.0,2545.0,22.0,20.0,0.0,0.0
2veh_hi,2,hi,3445.0,2823.0,22.0,21.0,0.0,0.0
2veh_hi,2,hi,3445.0,3076.0,22.0,22.0,0.0,0.0
2veh_hi,2,hi,3445.0,3236.0,22.0,22.0,0.0,124.647652
2veh_hi,2,hi,3461.0,1213.0,22.0,12.0,0.0,381.9420736
2veh_hi,2,hi,3462.0,2553.0,22.0,20.0,156.51104556,0.0
2veh_hi,2,hi,3467.0,3158.0,22.0,22.0,231.2832892,0.0
2veh_hi,2,hi,3467.0,3192.0,22.0,22.0,0.0,599.52454
2veh_hi,2,hi,3468.0,2966.0,22.0,21.0,0.0,502.504248
2veh_hi,2,hi,3468.0,3013.0,22.0,21.0,0.0,279.62148
2veh_hi,2,hi,3468.0,3184.0,22.0,22.0,0.0,22.1324
2veh_hi,2,hi,3468.0,3193.0,22.0,22.0,0.0,22.1324
2veh_hi,2,hi,3472.0,3045.0,22.0,22.0,127.1834462,0.0
2veh_hi,2,hi,3473.0,2575.0,22.0,20.0,0.0,403.1719136
2veh_hi,2,hi,3473.0,2817.0,22.0,21.0,95.96767627,0.0
2veh_hi,2,hi,3475.0,3270.0,22.0,22.0,136.80945772,0.0
2veh_hi,2,hi,3475.0,3293.0,22.0,22.0,138.96457824,0.0
2veh_hi,2,hi,3483.0,3420.0,22.0,22.0,142.63736044,0.0
2veh_hi,2,hi,3484.0,3186.0,22.0,22.0,0.0,523.8622524
2veh_hi,2,hi,3485.0,3040.0,22.0,22.0,301.7601398,0.0
2veh_hi,2,hi,3485.0,3200.0,22.0,22.0,138.96457824,0.0
2veh_hi,2,hi,3485.0,3507.0,22.0,23.0,96.21847878,0.0
2veh_hi,2,hi,3486.0,2121.0,22.0,17.0,182.89036048,0.0
2veh_hi,2,hi,3486.0,2927.0,22.0,21.0,182.89036048,0.0
2veh_hi,2,hi,3493.0,2837.0,22.0,21.0,42.98805684,0.0
2veh_hi,2,hi,3493.0,3074.0,22.0,22.0,42.98805684,0.0
2veh_hi,2,hi,3493.0,3177.0,22.0,22.0,85.97611368,0.0
2veh_hi,2,hi,3494.0,3237.0,22.0,22.0,0.0,401.9354848
2veh_hi,2,hi,3496.0,3045.0,22.0,22.0,231.2832892,0.0
2veh_hi,2,hi,3496.0,3478.0,22.0,22.0,231.2832892,0.0
2veh_hi,2,hi,3498.0,992.0,22.0,14.0,0.0,172.8904909
2veh_hi,2,hi,3498.0,995.0,22.0,14.0,0.0,172.8904909
2veh_hi,2,hi,3498.0,2854.0,22.0,21.0,0.0,345.7809818
2veh_hi,2,hi,3498.0,3179.0,22.0,22.0,0.0,3634.4034784
2veh_hi,2,hi,3498.0,3198.0,22.0,22.0,0.0,342.1889816
2veh_hi,2,hi,3498.0,3438.0,22.0,22.0,0.0,395.8282292
2veh_hi,2,hi,3498.0,3498.0,22.0,22.0,0.0,684.3779632
2veh_hi,2,hi,3501.0,2588.0,22.0,20.0,0.0,0.0
2veh_hi,2,hi,3501.0,3058.0,22.0,22.0,0.0,215.6126688
2veh_hi,2,hi,3501.0,3066.0,22.0,22.0,0.0,97.52006
2veh_hi,2,hi,3508.0,2966.0,23.0,21.0,91.62520214,0.0
2veh_hi,2,hi,3508.0,3508.0,23.0,23.0,91.62520214,0.0
2veh_hi,2,hi,3525.0,1051.0,25.0,14.0,73.4087724,0.0
2veh_lo,2,lo,5.0,53.0,1.0,1.0,61.88967993,0.0
2veh_lo,2,lo,10.0,80.0,1.0,1.0,0.0,69.06479
2veh_lo,2,lo,10.0,252.0,1.0,4.0,0.0,138.12958
2veh_lo,2,lo,19.0,1790.0,1.0,16.0,73.81752123,0.0
2veh_lo,2,lo,25.0,40.0,1.0,1.0,0.0,114.7738
2veh_lo,2,lo,25.0,53.0,1.0,1.0,0.0,114.7738
2veh_lo,2,lo,30.0,53.0,1.0,1.0,73.08910532,0.0
2veh_lo,2,lo,30.0,373.0,1.0,5.0,73.08910532,0.0
2veh_lo,2,lo,32.0,1058.0,1.0,12.0,66.51149336,0.0
2veh_lo,2,lo,33.0,84.0,1.0,1.0,66.51149336,0.0
2veh_lo,2,lo,35.0,30.0,1.0,1.0,45.65036115,0.0
2veh_lo,2,lo,35.0,79.0,1.0,1.0,91.3007223,0.0
2veh_lo,2,lo,40.0,53.0,1.0,1.0,0.0,229.2062872
2veh_lo,2,lo,40.0,81.0,1.0,1.0,0.0,229.2062872
2veh_lo,2,lo,53.0,38.0,1.0,1.0,139.24656598,0.0
2veh_lo,2,lo,53.0,91.0,1.0,1.0,98.8330401,0.0
2veh_lo,2,lo,53.0,324.0,1.0,4.0,122.1961317,0.0
2veh_lo,2,lo,53.0,327.0,1.0,4.0,122.1961317,0.0
2veh_lo,2,lo,55.0,653.0,1.0,8.0,40.01679188,0.0
2veh_lo,2,lo,55.0,807.0,1.0,9.0,92.84046494,0.0
2veh_lo,2,lo,65.0,549.0,1.0,5.0,0.0,183.50421334
2veh_lo,2,lo,65.0,662.0,1.0,8.0,40.01679188,0.0
2veh_lo,2,lo,65.0,720.0,1.0,8.0,40.01679188,0.0
2veh_lo,2,lo,67.0,705.0,1.0,8.0,40.01679188,0.0
2veh_lo,2,lo,68.0,81.0,1.0,1.0,150.52662968,0.0
2veh_lo,2,lo,78.0,25.0,1.0,1.0,392.07019096,0.0
2veh_lo,2,lo,82.0,79.0,1.0,1.0,0.0,160.9739736
2veh_lo,2,lo,92.0,368.0,1.0,5.0,48.43095703,0.0
2veh_lo,2,lo,95.0,50.0,1.0,1.0,54.56200729,0.0
2veh_lo,2,lo,95.0,390.0,1.0,5.0,66.51149336,0.0
2veh_lo,2,lo,105.0,38.0,1.0,1.0,267.18524696,0.0
2veh_lo,2,lo,130.0,311.0,1.0,5.0,142.21529748,0.0
2veh_lo,2,lo,143.0,340.0,1.0,5.0,0.0,188.79259712
2veh_lo,2,lo,158.0,568.0,4.0,5.0,236.72382,0.0
2veh_lo,2,lo,208.0,326.0,4.0,4.0,249.4730242,0.0
2veh_lo,2,lo,215.0,436.0,4.0,5.0,301.9839932,0.0
2veh_lo,2,lo,215.0,470.0,4.0,4.0,150.9919966,0.0
2veh_lo,2,lo,215.0,517.0,4.0,4.0,301.9839932,0.0
2veh_lo,2,lo,216.0,518.0,4.0,4.0,264.3216898,0.0
2veh_lo,2,lo,224.0,236.0,4.0,4.0,395.1728418,0.0
2veh_lo,2,lo,235.0,336.0,4.0,4.0,241.0098026,0.0
2veh_lo,2,lo,247.0,517.0,4.0,4.0,260.8219334,0.0
2veh_lo,2,lo,257.0,231.0,4.0,4.0,0.0,1143.5917752
2veh_lo,2,lo,257.0,412.0,4.0,5.0,317.7204906,0.0
2veh_lo,2,lo,257.0,1194.0,4.0,14.0,158.8602453,0.0
2veh_lo,2,lo,263.0,704.0,4.0,8.0,174.1493954,0.0
2veh_lo,2,lo,265.0,470.0,4.0,4.0,87.69968651,0.0
2veh_lo,2,lo,272.0,691.0,4.0,8.0,280.6397824,0.0
2veh_lo,2,lo,273.0,334.0,4.0,4.0,0.0,186.0980384
2veh_lo,2,lo,274.0,277.0,4.0,4.0,152.7592916,0.0
2veh_lo,2,lo,274.0,340.0,4.0,5.0,305.5185832,0.0
2veh_lo,2,lo,280.0,21.0,4.0,1.0,260.8219334,0.0
2veh_lo,2,lo,288.0,322.0,4.0,4.0,465.9120128,0.0
2veh_lo,2,lo,288.0,1035.0,4.0,13.0,318.4082842,0.0
2veh_lo,2,lo,290.0,253.0,4.0,4.0,0.0,297.9479528
2veh_lo,2,lo,314.0,629.0,4.0,8.0,175.39937302,0.0
2veh_lo,2,lo,314.0,866.0,4.0,9.0,165.9431179,0.0
2veh_lo,2,lo,316.0,442.0,4.0,5.0,201.3028566,0.0
2veh_lo,2,lo,316.0,663.0,4.0,8.0,201.3028566,0.0
2veh_lo,2,lo,317.0,324.0,4.0,4.0,0.0,86.52975333
2veh_lo,2,lo,317.0,959.0,4.0,12.0,0.0,173.05950666
2veh_lo,2,lo,320.0,1211.0,4.0,12.0,0.0,245.943448
2veh_lo,2,lo,323.0,390.0,4.0,5.0,197.1867984,0.0
2veh_lo,2,lo,323.0,392.0,4.0,5.0,394.3735968,0.0
2veh_lo,2,lo,324.0,347.0,4.0,5.0,0.0,130.6676816
2veh_lo,2,lo,324.0,422.0,4.0,4.0,534.7120426,0.0
2veh_lo,2,lo,327.0,324.0,4.0,4.0,0.0,1359.4513968
2veh_lo,2,lo,327.0,397.0,4.0,5.0,343.1133819,0.0
2veh_lo,2,lo,327.0,572.0,4.0,5.0,343.1133819,0.0
2veh_lo,2,lo,329.0,230.0,4.0,4.0,260.8219334,0.0
2veh_lo,2,lo,329.0,329.0,4.0,4.0,260.8219334,0.0
2veh_lo,2,lo,329.0,408.0,4.0,4.0,0.0,518.6418448
2veh_lo,2,lo,329.0,610.0,4.0,8.0,260.8219334,0.0
2veh_lo,2,lo,329.0,780.0,4.0,9.0,280.6397824,0.0
2veh_lo,2,lo,329.0,1660.0,4.0,14.0,260.8219334,0.0
2veh_lo,2,lo,330.0,311.0,4.0,5.0,0.0,1808.749232
2veh_lo,2,lo,344.0,694.0,5.0,8.0,179.2209343,0.0
2veh_lo,2,lo,347.0,227.0,5.0,4.0,546.4836914,0.0
2veh_lo,2,lo,347.0,333.0,5.0,4.0,0.0,0.0
2veh_lo,2,lo,347.0,424.0,5.0,5.0,0.0,200.27004
2veh_lo,2,lo,347.0,434.0,5.0,5.0,0.0,104.7928467
2veh_lo,2,lo,347.0,437.0,5.0,5.0,546.4836914,0.0
2veh_lo,2,lo,347.0,729.0,5.0,8.0,139.4727349,0.0
2veh_lo,2,lo,347.0,995.0,5.0,14.0,0.0,523.9642335
2veh_lo,2,lo,350.0,663.0,5.0,8.0,411.3775944,0.0
2veh_lo,2,lo,360.0,543.0,5.0,5.0,0.0,435.963351
2veh_lo,2,lo,361.0,231.0,5.0,4.0,278.9454698,0.0
2veh_lo,2,lo,362.0,294.0,5.0,4.0,267.9580394,0.0
2veh_lo,2,lo,362.0,360.0,5.0,5.0,0.0,439.5895328
2veh_lo,2,lo,362.0,364.0,5.0,4.0,228.1047616,0.0
2veh_lo,2,lo,366.0,67.0,5.0,1.0,0.0,475.5157956
2veh_lo,2,lo,375.0,315.0,5.0,4.0,0.0,373.274715
2veh_lo,2,lo,375.0,340.0,5.0,5.0,0.0,124.424905
2veh_lo,2,lo,380.0,633.0,5.0,8.0,321.0555138,0.0
2veh_lo,2,lo,381.0,231.0,5.0,4.0,0.0,288.29596
2veh_lo,2,lo,381.0,750.0,5.0,8.0,0.0,243.19975
2veh_lo,2,lo,402.0,434.0,5.0,5.0,123.8956234,0.0
2veh_lo,2,lo,414.0,332.0,5.0,4.0,0.0,27.4311275
2veh_lo,2,lo,416.0,332.0,5.0,4.0,0.0,82.29338249999999
2veh_lo,2,lo,416.0,428.0,5.0,5.0,391.9407158,0.0
2veh_lo,2,lo,416.0,554.0,5.0,5.0,587.9110737000001,0.0
2veh_lo,2,lo,416.0,565.0,5.0,5.0,195.9703579,0.0
2veh_lo,2,lo,416.0,682.0,5.0,8.0,0.0,109.72451
2veh_lo,2,lo,417.0,409.0,5.0,5.0,278.9454698,0.0
2veh_lo,2,lo,417.0,443.0,5.0,5.0,278.9454698,0.0
2veh_lo,2,lo,418.0,437.0,5.0,5.0,114.0523808,0.0
2veh_lo,2,lo,419.0,311.0,5.0,5.0,0.0,438.7397312
2veh_lo,2,lo,419.0,326.0,5.0,4.0,0.0,438.7397312
2veh_lo,2,lo,419.0,440.0,5.0,5.0,0.0,438.7397312
2veh_lo,2,lo,429.0,405.0,5.0,4.0,446.8813644,0.0
2veh_lo,2,lo,429.0,408.0,5.0,4.0,0.0,235.56422668
2veh_lo,2,lo,432.0,434.0,5.0,5.0,0.0,113.70885732
2veh_lo,2,lo,432.0,502.0,5.0,4.0,0.0,207.1396112
2veh_lo,2,lo,432.0,751.0,5.0,8.0,0.0,32.674959
2veh_lo,2,lo,432.0,752.0,5.0,8.0,146.5689013,0.0
2veh_lo,2,lo,432.0,757.0,5.0,8.0,293.1378026,0.0
2veh_lo,2,lo,432.0,833.0,5.0,9.0,293.1378026,0.0
2veh_lo,2,lo,433.0,437.0,5.0,5.0,149.6283665,0.0
2veh_lo,2,lo,435.0,570.0,5.0,5.0,0.0,134.8476056
2veh_lo,2,lo,437.0,276.0,5.0,4.0,146.5689013,0.0
2veh_lo,2,lo,437.0,562.0,5.0,5.0,586.2756052,0.0
2veh_lo,2,lo,437.0,1007.0,5.0,14.0,179.23664,0.0
2veh_lo,2,lo,439.0,751.0,5.0,8.0,130.3743131,0.0
2veh_lo,2,lo,443.0,326.0,5.0,4.0,240.6084294,0.0
2veh_lo,2,lo,443.0,340.0,5.0,5.0,240.6084294,0.0
2veh_lo,2,lo,443.0,536.0,5.0,5.0,486.0365434,0.0
2veh_lo,2,lo,443.0,702.0,5.0,8.0,240.6084294,0.0
2veh_lo,2,lo,443.0,767.0,5.0,8.0,514.9654992,0.0
2veh_lo,2,lo,465.0,519.0,4.0,4.0,0.0,187.36838
2veh_lo,2,lo,468.0,387.0,4.0,5.0,0.0,672.416384
2veh_lo,2,lo,503.0,339.0,4.0,5.0,253.492951,0.0
2veh_lo,2,lo,510.0,502.0,4.0,4.0,253.492951,0.0
2veh_lo,2,lo,510.0,629.0,4.0,8.0,170.47072728,0.0
2veh_lo,2,lo,510.0,634.0,4.0,8.0,253.492951,0.0
2veh_lo,2,lo,515.0,394.0,4.0,5.0,0.0,925.607952
2veh_lo,2,lo,515.0,629.0,4.0,8.0,0.0,925.607952
2veh_lo,2,lo,516.0,391.0,4.0,5.0,129.9506007,0.0
2veh_lo,2,lo,517.0,326.0,4.0,4.0,457.1641542,0.0
2veh_lo,2,lo,517.0,373.0,4.0,5.0,681.884818,0.0
2veh_lo,2,lo,517.0,572.0,4.0,5.0,272.7539272,0.0
2veh_lo,2,lo,522.0,231.0,4.0,4.0,191.6459355,0.0
2veh_lo,2,lo,522.0,1532.0,4.0,12.0,279.0502548,0.0
2veh_lo,2,lo,524.0,440.0,4.0,5.0,251.0842102,0.0
2veh_lo,2,lo,528.0,534.0,5.0,5.0,444.8970454,0.0
2veh_lo,2,lo,528.0,629.0,5.0,8.0,1112.2426135,0.0
2veh_lo,2,lo,531.0,631.0,5.0,8.0,0.0,244.0945656
2veh_lo,2,lo,533.0,434.0,5.0,5.0,0.0,0.0
2veh_lo,2,lo,533.0,437.0,5.0,5.0,0.0,0.0
2veh_lo,2,lo,533.0,439.0,5.0,5.0,0.0,512.3485
2veh_lo,2,lo,533.0,440.0,5.0,5.0,0.0,1024.697
2veh_lo,2,lo,533.0,538.0,5.0,5.0,0.0,0.0
2veh_lo,2,lo,533.0,559.0,5.0,5.0,0.0,224.98709332
2veh_lo,2,lo,533.0,560.0,5.0,5.0,0.0,512.3485
2veh_lo,2,lo,535.0,373.0,5.0,5.0,134.9243151,0.0
2veh_lo,2,lo,535.0,885.0,5.0,9.0,376.200627,0.0
2veh_lo,2,lo,535.0,965.0,5.0,12.0,134.9243151,0.0
2veh_lo,2,lo,538.0,386.0,5.0,4.0,162.54197964,0.0
2veh_lo,2,lo,538.0,504.0,5.0,4.0,162.54197964,0.0
2veh_lo,2,lo,543.0,394.0,5.0,5.0,0.0,1896.3110000000001
2veh_lo,2,lo,543.0,722.0,5.0,8.0,197.67008768,0.0
2veh_lo,2,lo,545.0,300.0,5.0,4.0,0.0,655.87614003
2veh_lo,2,lo,545.0,386.0,5.0,4.0,0.0,270.87816
2veh_lo,2,lo,545.0,533.0,5.0,5.0,0.0,0.0
2veh_lo,2,lo,547.0,337.0,5.0,4.0,192.02670136,0.0
2veh_lo,2,lo,547.0,436.0,5.0,5.0,149.6283665,0.0
2veh_lo,2,lo,547.0,1036.0,5.0,13.0,149.6283665,0.0
2veh_lo,2,lo,548.0,300.0,5.0,4.0,0.0,72.87512667
2veh_lo,2,lo,555.0,549.0,5.0,5.0,227.0918918,0.0
2veh_lo,2,lo,555.0,704.0,5.0,8.0,227.0918918,0.0
2veh_lo,2,lo,556.0,393.0,5.0,5.0,172.23406568,0.0
2veh_lo,2,lo,557.0,386.0,5.0,4.0,0.0,264.31988
2veh_lo,2,lo,557.0,537.0,5.0,5.0,0.0,264.31988
2veh_lo,2,lo,560.0,751.0,5.0,8.0,118.3364017,0.0
2veh_lo,2,lo,561.0,433.0,5.0,5.0,299.256733,0.0
2veh_lo,2,lo,563.0,722.0,5.0,8.0,355.0092051,0.0
2veh_lo,2,lo,566.0,435.0,5.0,5.0,91.48900423,0.0
2veh_lo,2,lo,570.0,446.0,5.0,5.0,467.0915448,0.0
2veh_lo,2,lo,570.0,1872.0,5.0,17.0,425.0,0.0
2veh_lo,2,lo,572.0,137.0,5.0,1.0,0.0,1185.3426
2veh_lo,2,lo,591.0,433.0,8.0,5.0,80.53831489,0.0
2veh_lo,2,lo,591.0,792.0,8.0,9.0,80.53831489,0.0
2veh_lo,2,lo,594.0,396.0,8.0,5.0,172.93006162,0.0
2veh_lo,2,lo,595.0,633.0,8.0,8.0,0.0,302.20106
2veh_lo,2,lo,595.0,634.0,8.0,8.0,0.0,43.17158
2veh_lo,2,lo,597.0,411.0,8.0,5.0,223.6762922,0.0
2veh_lo,2,lo,598.0,434.0,8.0,5.0,136.2357459,0.0
2veh_lo,2,lo,599.0,422.0,8.0,4.0,214.621501,0.0
2veh_lo,2,lo,599.0,726.0,8.0,8.0,214.621501,0.0
2veh_lo,2,lo,600.0,396.0,8.0,5.0,111.8381461,0.0
2veh_lo,2,lo,600.0,437.0,8.0,5.0,111.8381461,0.0
2veh_lo,2,lo,601.0,2158.0,8.0,17.0,260.1957614,0.0
2veh_lo,2,lo,607.0,213.0,8.0,4.0,0.0,0.0
2veh_lo,2,lo,607.0,221.0,8.0,4.0,0.0,590.8034
2veh_lo,2,lo,607.0,423.0,8.0,5.0,0.0,0.0
2veh_lo,2,lo,607.0,424.0,8.0,5.0,0.0,0.0
2veh_lo,2,lo,607.0,425.0,8.0,5.0,0.0,0.0
2veh_lo,2,lo,607.0,459.0,8.0,4.0,0.0,0.0
2veh_lo,2,lo,607.0,466.0,8.0,4.0,0.0,0.0
2veh_lo,2,lo,607.0,475.0,8.0,4.0,0.0,590.8034
2veh_lo,2,lo,607.0,483.0,8.0,4.0,0.0,0.0
2veh_lo,2,lo,607.0,487.0,8.0,4.0,0.0,0.0
2veh_lo,2,lo,607.0,508.0,8.0,4.0,0.0,590.8034
